IPK,Sertifikasi,Sertifikasi Professional,Prestasi Nasional,Kompetisi Top 3 Nasional,Prestasi Internasional,Kompetisi Top 3 Internasional,Intern,Volunteer,Beasiswa,Nilai Bobot,Rank
3.28,0,0,0,1,0,0,13,24,Beasiswa Karya Salemba Empat,0.1769112437,11088
3.97,1,2,2,0,0,0,15,18,Beasiswa Karya Salemba Empat,0.2381695533,7343
3.89,0,0,2,1,0,0,7,19,Beasiswa Karya Salemba Empat,0.215618885,8524
3.42,6,1,2,1,0,0,15,26,Beasiswa Karya Salemba Empat,0.2072059413,9040
3.54,3,1,2,1,0,0,12,11,Beasiswa Karya Salemba Empat,0.1701456028,11512
3.04,2,0,1,0,0,0,8,21,Beasiswa Karya Salemba Empat,0.1348292953,13124
3.79,6,3,1,1,0,0,2,21,Beasiswa Karya Salemba Empat,0.2092535274,8906
3.16,6,0,1,1,0,0,8,14,Beasiswa Karya Salemba Empat,0.1221743093,13460
3.31,5,3,0,2,0,0,18,14,Beasiswa Karya Salemba Empat,0.1809359168,10841
3.3,0,0,0,0,0,0,17,26,Beasiswa Karya Salemba Empat,0.1950780912,9904
3.74,1,3,1,0,0,0,4,18,Beasiswa Karya Salemba Empat,0.194032889,9971
3.17,3,2,2,2,0,0,3,16,Beasiswa Karya Salemba Empat,0.1294399487,13278
3.78,2,2,2,2,0,0,5,11,Beasiswa Karya Salemba Empat,0.1914257825,10171
3.33,6,0,2,2,0,0,5,8,Beasiswa Karya Salemba Empat,0.126001743,13369
3.86,0,2,2,1,0,0,7,20,Beasiswa Karya Salemba Empat,0.2174430379,8420
3.44,3,2,2,0,0,0,6,19,Beasiswa Karya Salemba Empat,0.164650547,11802
3.14,3,0,1,2,0,0,5,19,Beasiswa Karya Salemba Empat,0.1341347809,13150
3.36,3,1,0,2,0,0,15,21,Beasiswa Karya Salemba Empat,0.1857671214,10540
3.73,6,2,2,1,0,0,17,16,Beasiswa Karya Salemba Empat,0.2186205192,8344
3.43,6,0,1,2,0,0,6,22,Beasiswa Karya Salemba Empat,0.1750683717,11196
3.21,6,1,0,1,0,0,5,7,Beasiswa Karya Salemba Empat,0.09998443926,13846
3.48,5,2,2,1,0,0,8,7,Beasiswa Karya Salemba Empat,0.148972778,12563
3.61,2,3,1,0,0,0,4,20,Beasiswa Karya Salemba Empat,0.1842835958,10625
3.93,4,3,2,1,0,0,6,14,Beasiswa Karya Salemba Empat,0.2162909821,8480
3.69,1,1,2,0,0,0,13,15,Beasiswa Karya Salemba Empat,0.1951830276,9899
3.62,6,3,1,0,0,0,5,26,Beasiswa Karya Salemba Empat,0.2054879545,9151
3.21,6,1,1,0,0,0,14,23,Beasiswa Karya Salemba Empat,0.1744531816,11234
3.25,4,0,1,0,0,0,16,17,Beasiswa Karya Salemba Empat,0.1634057784,11870
3.6,2,0,0,1,0,0,7,22,Beasiswa Karya Salemba Empat,0.1874272986,10433
3.55,5,0,0,2,0,0,16,26,Beasiswa Karya Salemba Empat,0.2188960417,8320
3.99,6,3,2,1,0,0,8,10,Beasiswa Karya Salemba Empat,0.221234032,8210
3.47,6,0,1,0,0,0,6,19,Beasiswa Karya Salemba Empat,0.1638513747,11837
3.57,4,2,0,0,0,0,8,25,Beasiswa Karya Salemba Empat,0.196723049,9776
3.4,3,2,1,2,0,0,17,13,Beasiswa Karya Salemba Empat,0.1797869315,10908
3.77,1,1,2,0,0,0,5,26,Beasiswa Karya Salemba Empat,0.2160216235,8501
3.54,1,3,0,1,0,0,17,13,Beasiswa Karya Salemba Empat,0.1908425249,10209
3.87,4,3,1,1,0,0,6,22,Beasiswa Karya Salemba Empat,0.2235547773,8087
3.15,2,3,1,2,0,0,17,11,Beasiswa Karya Salemba Empat,0.1583883167,12143
3.75,3,1,2,1,0,0,17,17,Beasiswa Karya Salemba Empat,0.2192694998,8306
3.24,3,2,2,0,0,0,10,9,Beasiswa Karya Salemba Empat,0.1257232688,13377
3.59,5,2,1,0,0,0,14,16,Beasiswa Karya Salemba Empat,0.1905238334,10238
3.44,1,3,2,2,0,0,20,25,Beasiswa Karya Salemba Empat,0.227333933,7874
3.11,5,0,1,2,0,0,14,24,Beasiswa Karya Salemba Empat,0.176051576,11135
3.46,5,0,2,0,0,0,20,13,Beasiswa Karya Salemba Empat,0.1905060541,10240
3.03,5,2,2,0,0,0,4,12,Beasiswa Karya Salemba Empat,0.09840655909,13863
3.45,5,3,0,0,0,0,19,9,Beasiswa Karya Salemba Empat,0.1820158956,10774
3.92,0,0,1,0,0,0,3,15,Beasiswa Karya Salemba Empat,0.2027703136,9345
3.57,6,0,0,2,0,0,20,20,Beasiswa Karya Salemba Empat,0.2178173665,8398
3.82,0,3,2,2,0,0,2,20,Beasiswa Karya Salemba Empat,0.2134368733,8659
3.67,1,0,0,2,0,0,10,7,Beasiswa Karya Salemba Empat,0.1733192772,11313
3.59,5,0,0,0,0,0,11,12,Beasiswa Karya Salemba Empat,0.1694790776,11553
3.95,5,1,0,1,0,0,10,25,Beasiswa Karya Salemba Empat,0.2395695163,7280
3.34,6,0,2,1,0,0,20,8,Beasiswa Karya Salemba Empat,0.1745119786,11230
3.48,5,1,0,2,0,0,19,15,Beasiswa Karya Salemba Empat,0.1960865358,9833
3.58,6,1,1,1,0,0,16,7,Beasiswa Karya Salemba Empat,0.1806404403,10855
3.52,6,2,1,1,0,0,12,13,Beasiswa Karya Salemba Empat,0.1735647756,11295
3.32,3,1,2,1,0,0,15,22,Beasiswa Karya Salemba Empat,0.185347487,10568
3.24,6,1,0,0,0,0,4,20,Beasiswa Karya Salemba Empat,0.1403802555,12936
3.97,2,3,1,1,0,0,6,9,Beasiswa Karya Salemba Empat,0.2111884665,8796
3.02,3,1,2,0,0,0,12,24,Beasiswa Karya Salemba Empat,0.1615890684,11967
3.83,4,2,2,2,0,0,18,16,Beasiswa Karya Salemba Empat,0.2340318696,7544
3.28,3,2,0,0,0,0,8,15,Beasiswa Karya Salemba Empat,0.1356628146,13096
3.21,5,0,0,1,0,0,11,20,Beasiswa Karya Salemba Empat,0.1537357899,12356
3.66,0,1,2,0,0,0,7,11,Beasiswa Karya Salemba Empat,0.1705749719,11479
3.61,4,2,0,1,0,0,9,13,Beasiswa Karya Salemba Empat,0.1741772445,11253
3.88,2,0,1,0,0,0,8,9,Beasiswa Karya Salemba Empat,0.1949793169,9912
3.47,6,1,0,0,0,0,10,11,Beasiswa Karya Salemba Empat,0.1521455116,12430
3.21,0,1,0,0,0,0,9,9,Beasiswa Karya Salemba Empat,0.110266596,13721
3.34,6,0,2,1,0,0,10,12,Beasiswa Karya Salemba Empat,0.1438743271,12793
3.29,5,2,2,0,0,0,18,17,Beasiswa Karya Salemba Empat,0.1806484973,10854
3.43,6,0,0,2,0,0,12,14,Beasiswa Karya Salemba Empat,0.1648567995,11790
3.14,5,2,0,1,0,0,16,8,Beasiswa Karya Salemba Empat,0.1393902241,12971
3.21,3,3,2,0,0,0,6,21,Beasiswa Karya Salemba Empat,0.1532007696,12377
3.46,5,1,1,1,0,0,14,8,Beasiswa Karya Salemba Empat,0.1608880312,12001
3.13,1,3,2,1,0,0,8,26,Beasiswa Karya Salemba Empat,0.1722431461,11386
3.34,5,2,1,1,0,0,10,9,Beasiswa Karya Salemba Empat,0.1379041533,13020
3.65,1,3,1,2,0,0,15,12,Beasiswa Karya Salemba Empat,0.1992740113,9600
3.29,1,1,2,1,0,0,5,23,Beasiswa Karya Salemba Empat,0.1609423463,11996
3.36,1,2,1,0,0,0,2,26,Beasiswa Karya Salemba Empat,0.1727660642,11350
3.26,1,2,0,1,0,0,19,18,Beasiswa Karya Salemba Empat,0.1819365743,10779
3.74,2,1,1,1,0,0,6,12,Beasiswa Karya Salemba Empat,0.1816048782,10800
3.2,3,2,1,2,0,0,7,8,Beasiswa Karya Salemba Empat,0.1140428444,13644
3.59,4,3,1,1,0,0,16,10,Beasiswa Karya Salemba Empat,0.1900352224,10263
3.69,4,0,2,0,0,0,11,25,Beasiswa Karya Salemba Empat,0.2144138599,8595
3.17,5,3,2,0,0,0,9,18,Beasiswa Karya Salemba Empat,0.1474470401,12631
3.04,2,3,1,2,0,0,4,7,Beasiswa Karya Salemba Empat,0.09327240404,13911
3.31,5,1,2,0,0,0,16,15,Beasiswa Karya Salemba Empat,0.1672981222,11663
3.96,4,2,0,1,0,0,4,22,Beasiswa Karya Salemba Empat,0.22736475,7871
3.65,2,0,2,0,0,0,8,25,Beasiswa Karya Salemba Empat,0.2041333052,9240
3.06,3,2,2,1,0,0,5,23,Beasiswa Karya Salemba Empat,0.1473716526,12633
3.52,3,3,2,2,0,0,15,26,Beasiswa Karya Salemba Empat,0.2223331194,8146
3.1,6,2,2,1,0,0,16,22,Beasiswa Karya Salemba Empat,0.178263359,11020
3.22,3,2,2,0,0,0,8,26,Beasiswa Karya Salemba Empat,0.1729947363,11332
3.7,5,1,1,0,0,0,18,8,Beasiswa Karya Salemba Empat,0.1989570559,9624
3.19,2,0,2,0,0,0,12,21,Beasiswa Karya Salemba Empat,0.1587278359,12120
3.49,4,0,2,1,0,0,17,14,Beasiswa Karya Salemba Empat,0.1859469848,10527
3.42,4,3,2,2,0,0,19,21,Beasiswa Karya Salemba Empat,0.2130379885,8686
3.08,2,0,2,2,0,0,13,10,Beasiswa Karya Salemba Empat,0.127945686,13316
3.25,4,1,0,1,0,0,8,19,Beasiswa Karya Salemba Empat,0.1460353919,12695
3.64,5,2,1,2,0,0,15,10,Beasiswa Karya Salemba Empat,0.1935268321,10005
3.46,3,1,1,2,0,0,20,16,Beasiswa Karya Salemba Empat,0.2004988775,9510
3.51,5,1,1,1,0,0,3,15,Beasiswa Karya Salemba Empat,0.1559576405,12251
3.54,3,2,1,2,0,0,19,15,Beasiswa Karya Salemba Empat,0.2041579055,9236
3.89,4,3,0,1,0,0,19,26,Beasiswa Karya Salemba Empat,0.2583807704,6483
3.02,3,3,2,0,0,0,8,10,Beasiswa Karya Salemba Empat,0.1064942934,13771
3.06,4,0,0,2,0,0,9,23,Beasiswa Karya Salemba Empat,0.1529481212,12394
3.19,3,1,2,2,0,0,20,14,Beasiswa Karya Salemba Empat,0.1775150184,11064
3.07,3,2,2,0,0,0,2,20,Beasiswa Karya Salemba Empat,0.1290761979,13289
3.85,6,2,0,1,0,0,19,23,Beasiswa Karya Salemba Empat,0.2467299751,6965
3.69,6,0,2,0,0,0,2,13,Beasiswa Karya Salemba Empat,0.1732825902,11314
3.05,2,3,0,1,0,0,5,11,Beasiswa Karya Salemba Empat,0.100026316,13845
3.65,1,1,1,0,0,0,17,14,Beasiswa Karya Salemba Empat,0.1981756207,9674
3.74,1,0,0,1,0,0,19,10,Beasiswa Karya Salemba Empat,0.2072773986,9034
3.28,3,1,1,2,0,0,3,12,Beasiswa Karya Salemba Empat,0.1221824543,13459
3.75,3,3,2,0,0,0,17,25,Beasiswa Karya Salemba Empat,0.2391317048,7301
3.29,6,2,0,2,0,0,10,24,Beasiswa Karya Salemba Empat,0.1795674151,10921
3.35,6,2,2,2,0,0,10,9,Beasiswa Karya Salemba Empat,0.1469743728,12651
3.6,0,0,1,0,0,0,18,12,Beasiswa Karya Salemba Empat,0.1912654208,10181
3.83,1,2,2,1,0,0,15,13,Beasiswa Karya Salemba Empat,0.2166089772,8467
3.69,6,3,1,0,0,0,17,7,Beasiswa Karya Salemba Empat,0.198894474,9628
3.96,2,1,0,1,0,0,10,17,Beasiswa Karya Salemba Empat,0.2228004212,8120
3.52,3,0,2,0,0,0,10,21,Beasiswa Karya Salemba Empat,0.1834694387,10670
3.85,5,2,0,2,0,0,8,17,Beasiswa Karya Salemba Empat,0.2131332383,8681
3.39,4,3,1,0,0,0,8,18,Beasiswa Karya Salemba Empat,0.161950119,11942
3.7,5,1,2,1,0,0,7,13,Beasiswa Karya Salemba Empat,0.183378382,10677
3.44,2,3,0,1,0,0,6,12,Beasiswa Karya Salemba Empat,0.1476073181,12621
3.64,2,3,1,2,0,0,20,11,Beasiswa Karya Salemba Empat,0.2126647455,8710
3.79,5,2,0,1,0,0,4,11,Beasiswa Karya Salemba Empat,0.1859726188,10523
3.97,4,0,0,2,0,0,16,9,Beasiswa Karya Salemba Empat,0.2270114222,7891
3.51,5,0,1,1,0,0,7,23,Beasiswa Karya Salemba Empat,0.1835773972,10664
3.26,0,2,0,2,0,0,14,12,Beasiswa Karya Salemba Empat,0.1510792984,12474
3.76,3,1,0,1,0,0,9,26,Beasiswa Karya Salemba Empat,0.2201789681,8264
3.38,0,1,0,1,0,0,6,18,Beasiswa Karya Salemba Empat,0.1501552754,12511
3.21,1,1,0,2,0,0,6,26,Beasiswa Karya Salemba Empat,0.1680711433,11626
3.65,3,2,1,1,0,0,6,24,Beasiswa Karya Salemba Empat,0.2019326443,9398
3.26,6,1,1,1,0,0,9,25,Beasiswa Karya Salemba Empat,0.1736834447,11287
3.98,2,0,0,2,0,0,20,16,Beasiswa Karya Salemba Empat,0.2473240003,6932
3.27,5,3,0,2,0,0,11,9,Beasiswa Karya Salemba Empat,0.1410075975,12904
3.56,5,0,2,0,0,0,8,8,Beasiswa Karya Salemba Empat,0.1551011509,12287
3.72,5,2,2,1,0,0,9,18,Beasiswa Karya Salemba Empat,0.2020229403,9391
3.27,6,3,0,2,0,0,17,23,Beasiswa Karya Salemba Empat,0.1984219811,9662
3.94,4,3,1,2,0,0,6,8,Beasiswa Karya Salemba Empat,0.2102324514,8852
3.43,2,3,0,2,0,0,20,11,Beasiswa Karya Salemba Empat,0.1917271273,10144
3.49,6,2,2,0,0,0,15,16,Beasiswa Karya Salemba Empat,0.1859819679,10522
3.55,1,1,0,0,0,0,8,17,Beasiswa Karya Salemba Empat,0.1686077934,11597
3.16,2,3,2,1,0,0,7,23,Beasiswa Karya Salemba Empat,0.160772436,12006
3.7,0,1,1,2,0,0,11,15,Beasiswa Karya Salemba Empat,0.1949777654,9913
3.41,1,2,0,2,0,0,2,8,Beasiswa Karya Salemba Empat,0.1296089045,13274
3.64,4,2,1,1,0,0,6,23,Beasiswa Karya Salemba Empat,0.1984449263,9660
3.59,2,3,0,2,0,0,14,19,Beasiswa Karya Salemba Empat,0.203587182,9281
3.72,4,0,2,2,0,0,18,24,Beasiswa Karya Salemba Empat,0.2371119934,7400
3.18,6,3,0,0,0,0,15,15,Beasiswa Karya Salemba Empat,0.1561762336,12241
3.6,1,1,1,2,0,0,19,11,Beasiswa Karya Salemba Empat,0.2001395151,9532
3.53,5,0,0,2,0,0,13,24,Beasiswa Karya Salemba Empat,0.2035713987,9284
3.36,2,0,1,1,0,0,19,25,Beasiswa Karya Salemba Empat,0.2068678353,9058
3.7,6,1,1,1,0,0,12,24,Beasiswa Karya Salemba Empat,0.2173049615,8432
3.41,2,1,0,2,0,0,20,16,Beasiswa Karya Salemba Empat,0.194509649,9947
3.28,2,3,2,1,0,0,5,20,Beasiswa Karya Salemba Empat,0.1557484094,12259
3.26,5,1,0,1,0,0,17,13,Beasiswa Karya Salemba Empat,0.1609086027,11998
3.26,1,1,1,2,0,0,12,13,Beasiswa Karya Salemba Empat,0.1449345227,12739
3.12,2,3,0,2,0,0,11,11,Beasiswa Karya Salemba Empat,0.1300671822,13263
3.25,6,0,1,1,0,0,19,10,Beasiswa Karya Salemba Empat,0.1635921281,11856
3.21,0,2,0,0,0,0,18,7,Beasiswa Karya Salemba Empat,0.1483957445,12589
3.02,0,3,1,1,0,0,5,24,Beasiswa Karya Salemba Empat,0.1501015802,12516
3.48,3,3,2,0,0,0,10,14,Beasiswa Karya Salemba Empat,0.1676447298,11649
3.45,6,2,2,1,0,0,19,26,Beasiswa Karya Salemba Empat,0.2234773301,8091
3.26,6,3,1,0,0,0,3,22,Beasiswa Karya Salemba Empat,0.1561917805,12240
3.53,5,3,0,0,0,0,10,18,Beasiswa Karya Salemba Empat,0.1803924064,10873
3.55,6,1,2,2,0,0,5,16,Beasiswa Karya Salemba Empat,0.1728593254,11344
3.75,6,1,0,2,0,0,3,11,Beasiswa Karya Salemba Empat,0.1817875934,10788
3.09,2,2,1,0,0,0,2,10,Beasiswa Karya Salemba Empat,0.08730161915,13950
3.14,6,2,0,0,0,0,13,9,Beasiswa Karya Salemba Empat,0.1262011231,13357
3.81,5,2,1,1,0,0,8,16,Beasiswa Karya Salemba Empat,0.2043904117,9213
3.45,6,1,0,2,0,0,20,21,Beasiswa Karya Salemba Empat,0.2114267951,8781
3.03,1,3,1,2,0,0,15,8,Beasiswa Karya Salemba Empat,0.1356318516,13100
3.07,1,3,1,0,0,0,18,10,Beasiswa Karya Salemba Empat,0.1493454492,12547
3.74,6,2,1,2,0,0,15,21,Beasiswa Karya Salemba Empat,0.2262746549,7927
3.03,0,3,0,0,0,0,12,13,Beasiswa Karya Salemba Empat,0.1256272639,13384
3.4,1,0,2,0,0,0,16,19,Beasiswa Karya Salemba Empat,0.1825766404,10730
3.41,3,1,0,0,0,0,16,12,Beasiswa Karya Salemba Empat,0.1653032015,11771
3.59,0,2,1,2,0,0,18,14,Beasiswa Karya Salemba Empat,0.2028210899,9340
3.96,4,3,1,2,0,0,12,7,Beasiswa Karya Salemba Empat,0.2215496754,8198
3.75,2,1,0,0,0,0,18,18,Beasiswa Karya Salemba Empat,0.2181615044,8373
3.94,1,3,0,1,0,0,18,26,Beasiswa Karya Salemba Empat,0.2595437485,6426
3.87,4,1,1,1,0,0,19,20,Beasiswa Karya Salemba Empat,0.2411365078,7210
3.32,3,2,0,0,0,0,7,14,Beasiswa Karya Salemba Empat,0.1346111863,13130
3.05,6,1,1,1,0,0,17,12,Beasiswa Karya Salemba Empat,0.1461036685,12694
3.47,5,0,0,0,0,0,12,17,Beasiswa Karya Salemba Empat,0.1698054451,11536
3.66,5,3,0,0,0,0,17,15,Beasiswa Karya Salemba Empat,0.2060775161,9118
3.57,6,1,0,2,0,0,10,21,Beasiswa Karya Salemba Empat,0.1938275818,9987
3.67,6,0,0,2,0,0,19,23,Beasiswa Karya Salemba Empat,0.2305468423,7700
3.03,5,0,2,1,0,0,9,19,Beasiswa Karya Salemba Empat,0.1356995863,13095
3.22,1,1,1,2,0,0,13,21,Beasiswa Karya Salemba Empat,0.1689669412,11586
3.5,6,3,0,1,0,0,2,25,Beasiswa Karya Salemba Empat,0.1885580527,10354
3.51,2,1,0,0,0,0,18,8,Beasiswa Karya Salemba Empat,0.176074292,11132
3.53,5,0,1,2,0,0,8,15,Beasiswa Karya Salemba Empat,0.1690470615,11581
3.05,4,3,1,1,0,0,4,7,Beasiswa Karya Salemba Empat,0.08912008758,13934
3.69,5,1,2,0,0,0,11,8,Beasiswa Karya Salemba Empat,0.1799564729,10897
3.35,1,2,0,2,0,0,8,19,Beasiswa Karya Salemba Empat,0.1610800563,11984
3.66,1,1,0,0,0,0,4,21,Beasiswa Karya Salemba Empat,0.1860033971,10520
3.53,5,1,2,2,0,0,2,10,Beasiswa Karya Salemba Empat,0.1528228329,12398
3.43,2,2,0,0,0,0,15,13,Beasiswa Karya Salemba Empat,0.1677049645,11644
4,1,1,1,2,0,0,10,11,Beasiswa Karya Salemba Empat,0.2220629802,8167
3.14,3,3,0,0,0,0,4,26,Beasiswa Karya Salemba Empat,0.1609473093,11995
3.38,3,1,2,2,0,0,10,9,Beasiswa Karya Salemba Empat,0.1456424319,12707
3.91,3,0,0,1,0,0,6,18,Beasiswa Karya Salemba Empat,0.212079145,8741
3.54,1,2,0,2,0,0,16,21,Beasiswa Karya Salemba Empat,0.2062323578,9106
3.97,0,3,2,0,0,0,18,17,Beasiswa Karya Salemba Empat,0.2455403584,7011
3.93,2,2,2,1,0,0,15,14,Beasiswa Karya Salemba Empat,0.2295514341,7758
3.65,3,2,2,2,0,0,18,17,Beasiswa Karya Salemba Empat,0.2175973232,8413
3.41,6,1,0,2,0,0,2,15,Beasiswa Karya Salemba Empat,0.1462891729,12683
3.28,0,1,2,2,0,0,10,22,Beasiswa Karya Salemba Empat,0.1705658036,11480
3.9,3,2,1,0,0,0,19,11,Beasiswa Karya Salemba Empat,0.2282705449,7828
3.63,4,2,1,0,0,0,10,7,Beasiswa Karya Salemba Empat,0.1681098013,11622
3.51,2,0,1,2,0,0,4,7,Beasiswa Karya Salemba Empat,0.1418115037,12871
3.47,0,2,0,1,0,0,4,20,Beasiswa Karya Salemba Empat,0.1658271602,11741
3.01,2,3,1,2,0,0,14,8,Beasiswa Karya Salemba Empat,0.1301733635,13259
3.96,3,2,0,0,0,0,18,19,Beasiswa Karya Salemba Empat,0.2432516211,7101
3.4,3,1,0,0,0,0,13,7,Beasiswa Karya Salemba Empat,0.1442847323,12774
3.44,5,2,0,2,0,0,12,19,Beasiswa Karya Salemba Empat,0.181630881,10798
3.13,1,1,1,1,0,0,3,20,Beasiswa Karya Salemba Empat,0.1302478012,13257
3.69,1,3,2,1,0,0,9,16,Beasiswa Karya Salemba Empat,0.1955045616,9882
3.7,4,2,0,1,0,0,20,21,Beasiswa Karya Salemba Empat,0.2304445599,7705
3.11,5,3,0,1,0,0,8,16,Beasiswa Karya Salemba Empat,0.1316197512,13219
3.51,4,2,2,0,0,0,15,18,Beasiswa Karya Salemba Empat,0.1915455897,10160
3.97,1,1,2,1,0,0,3,9,Beasiswa Karya Salemba Empat,0.2051953901,9165
3.9,5,0,2,1,0,0,10,9,Beasiswa Karya Salemba Empat,0.2062553939,9103
3.69,2,1,1,1,0,0,4,24,Beasiswa Karya Salemba Empat,0.2013741393,9438
3.77,6,3,0,1,0,0,19,18,Beasiswa Karya Salemba Empat,0.2313604401,7663
3.33,4,2,0,2,0,0,13,26,Beasiswa Karya Salemba Empat,0.1958469596,9851
3.62,4,0,0,2,0,0,7,14,Beasiswa Karya Salemba Empat,0.1738906536,11274
3.39,4,3,2,2,0,0,8,11,Beasiswa Karya Salemba Empat,0.1527287145,12404
3.6,6,1,0,1,0,0,8,21,Beasiswa Karya Salemba Empat,0.1894396009,10300
3.31,1,0,2,0,0,0,19,11,Beasiswa Karya Salemba Empat,0.1679534527,11633
3.56,4,0,2,2,0,0,18,16,Beasiswa Karya Salemba Empat,0.2039441537,9258
3.64,0,1,1,1,0,0,20,11,Beasiswa Karya Salemba Empat,0.2039848809,9251
3.04,4,1,1,2,0,0,5,13,Beasiswa Karya Salemba Empat,0.105239944,13785
3.29,0,2,2,0,0,0,12,9,Beasiswa Karya Salemba Empat,0.1373189288,13034
3.17,1,3,0,2,0,0,20,11,Beasiswa Karya Salemba Empat,0.1715087302,11424
3.62,0,1,1,1,0,0,4,22,Beasiswa Karya Salemba Empat,0.1875353441,10429
3.73,3,1,0,0,0,0,7,25,Beasiswa Karya Salemba Empat,0.2090227407,8924
3.54,0,2,2,1,0,0,2,22,Beasiswa Karya Salemba Empat,0.1811483102,10821
3.38,6,1,1,0,0,0,20,22,Beasiswa Karya Salemba Empat,0.204176419,9234
3.35,3,2,2,0,0,0,6,22,Beasiswa Karya Salemba Empat,0.1653002197,11773
3.15,1,1,1,1,0,0,13,13,Beasiswa Karya Salemba Empat,0.1344592212,13134
3.16,0,3,0,0,0,0,15,24,Beasiswa Karya Salemba Empat,0.1796208423,10916
3.46,1,2,0,0,0,0,10,25,Beasiswa Karya Salemba Empat,0.1891043528,10319
3.08,2,1,0,2,0,0,3,22,Beasiswa Karya Salemba Empat,0.1388066309,12992
3.17,6,3,2,0,0,0,18,15,Beasiswa Karya Salemba Empat,0.1712994673,11435
3.86,1,3,2,0,0,0,2,7,Beasiswa Karya Salemba Empat,0.1903941928,10245
3.37,6,3,0,2,0,0,9,10,Beasiswa Karya Salemba Empat,0.1484968914,12585
3.26,2,0,2,1,0,0,20,20,Beasiswa Karya Salemba Empat,0.1915960961,10156
3.93,4,3,2,2,0,0,3,11,Beasiswa Karya Salemba Empat,0.2116303279,8766
3.83,0,3,2,0,0,0,13,23,Beasiswa Karya Salemba Empat,0.2319904759,7635
4,1,0,1,1,0,0,15,16,Beasiswa Karya Salemba Empat,0.2352881531,7482
3.87,3,1,0,0,0,0,19,8,Beasiswa Karya Salemba Empat,0.2182679245,8368
3.9,1,2,1,2,0,0,10,9,Beasiswa Karya Salemba Empat,0.2092336187,8908
3.72,4,2,0,0,0,0,17,8,Beasiswa Karya Salemba Empat,0.1982321002,9672
3.99,5,3,0,0,0,0,13,20,Beasiswa Karya Salemba Empat,0.2403366515,7245
3.07,4,1,2,1,0,0,12,11,Beasiswa Karya Salemba Empat,0.1229086484,13443
3.76,6,0,1,0,0,0,9,12,Beasiswa Karya Salemba Empat,0.1878790582,10407
3.6,4,1,1,2,0,0,17,17,Beasiswa Karya Salemba Empat,0.2059021209,9126
3.65,4,2,0,2,0,0,7,26,Beasiswa Karya Salemba Empat,0.2117006266,8762
3.63,4,3,0,0,0,0,10,24,Beasiswa Karya Salemba Empat,0.2062732303,9101
3.51,5,2,0,1,0,0,15,23,Beasiswa Karya Salemba Empat,0.2039826896,9252
3.38,1,1,1,0,0,0,14,21,Beasiswa Karya Salemba Empat,0.1790332662,10962
3.14,1,0,1,1,0,0,14,17,Beasiswa Karya Salemba Empat,0.1483699903,12590
3.02,1,1,0,1,0,0,15,13,Beasiswa Karya Salemba Empat,0.1332829579,13176
3.47,2,0,0,2,0,0,7,10,Beasiswa Karya Salemba Empat,0.1455659538,12711
3.81,2,0,0,0,0,0,10,11,Beasiswa Karya Salemba Empat,0.1913696795,10174
3.94,1,3,2,1,0,0,10,8,Beasiswa Karya Salemba Empat,0.2141545359,8610
3.19,1,0,1,2,0,0,19,24,Beasiswa Karya Salemba Empat,0.196221876,9819
3.28,5,1,0,2,0,0,19,21,Beasiswa Karya Salemba Empat,0.1945767068,9940
3.92,0,0,0,2,0,0,5,19,Beasiswa Karya Salemba Empat,0.2165559176,8471
3.83,4,2,2,0,0,0,16,13,Beasiswa Karya Salemba Empat,0.217922721,8388
3.52,4,3,2,2,0,0,17,7,Beasiswa Karya Salemba Empat,0.1876393296,10423
3.01,2,3,2,0,0,0,10,26,Beasiswa Karya Salemba Empat,0.1689727231,11584
3.19,1,3,1,1,0,0,14,12,Beasiswa Karya Salemba Empat,0.1462798599,12684
3.74,6,3,2,0,0,0,7,19,Beasiswa Karya Salemba Empat,0.2043516832,9218
3.11,5,1,1,0,0,0,13,15,Beasiswa Karya Salemba Empat,0.137132926,13043
3.92,3,2,0,2,0,0,13,24,Beasiswa Karya Salemba Empat,0.2438994431,7071
3.85,2,0,2,0,0,0,20,11,Beasiswa Karya Salemba Empat,0.2245193384,8027
3.76,6,2,2,1,0,0,13,11,Beasiswa Karya Salemba Empat,0.2024848969,9373
3.61,5,3,0,2,0,0,14,22,Beasiswa Karya Salemba Empat,0.214260303,8604
3.88,5,2,0,2,0,0,7,20,Beasiswa Karya Salemba Empat,0.221326292,8207
3.51,1,3,1,1,0,0,14,21,Beasiswa Karya Salemba Empat,0.1984409313,9661
3.62,2,1,0,0,0,0,12,26,Beasiswa Karya Salemba Empat,0.2096415105,8880
3.43,6,3,2,0,0,0,7,23,Beasiswa Karya Salemba Empat,0.1829328347,10709
3.77,5,1,1,1,0,0,2,16,Beasiswa Karya Salemba Empat,0.1901760776,10259
3.26,0,3,1,0,0,0,3,26,Beasiswa Karya Salemba Empat,0.1685976395,11598
3.2,3,2,1,1,0,0,7,13,Beasiswa Karya Salemba Empat,0.1221554873,13461
3.65,6,1,1,0,0,0,9,25,Beasiswa Karya Salemba Empat,0.2068162713,9064
3.13,6,1,0,2,0,0,4,10,Beasiswa Karya Salemba Empat,0.1019789036,13830
3.51,2,0,1,2,0,0,6,24,Beasiswa Karya Salemba Empat,0.1874502529,10431
3.31,5,2,1,0,0,0,10,13,Beasiswa Karya Salemba Empat,0.1414548092,12884
3.53,5,0,1,2,0,0,3,17,Beasiswa Karya Salemba Empat,0.1664424784,11711
